Time	Time injected [ms]	Pressure Old [Pa]	Pressure New [Pa]	New Pressure Pirani Mode [Pa]	New Pressure Piezo Mode [Pa]
2023-06-28 14:05:20	0	270.0	1065.0	490.65000000000003	1236.2
2023-06-28 14:05:20	0	270.0	1065.0	490.65000000000003	1250.3
2023-06-28 14:05:20	0	270.0	1063.0	491.21	1250.3
2023-06-28 14:05:20	0	270.0	1064.0	491.21	1252.3
2023-06-28 14:05:20	0	270.0	1064.0	491.34000000000003	1249.9
2023-06-28 14:05:20	0	270.0	1057.8	491.43999999999994	1249.9
2023-06-28 14:05:20	0	270.0	1057.8	491.43999999999994	1249.3
2023-06-28 14:05:20	0	270.0	1060.0	491.5	1251.2
2023-06-28 14:05:21	0	270.0	1061.4	491.5	1251.2
2023-06-28 14:05:21	0	270.0	1061.4	491.54	1250.6
2023-06-28 14:05:21	0	270.0	1061.4	491.57	1250.6
2023-06-28 14:05:21	0	270.0	1061.4	491.57	1247.6000000000001
2023-06-28 14:05:21	0	270.0	1060.8	491.6	1250.9
2023-06-28 14:05:21	0	270.0	1063.1	491.6	1250.9
2023-06-28 14:05:21	0	270.0	1063.1	491.62	1251.3999999999999
2023-06-28 14:05:21	0	270.0	1062.7	491.64000000000004	1250.8
2023-06-28 14:05:21	0	270.0	1059.0	491.64000000000004	1250.8
2023-06-28 14:05:21	0	270.0	1059.0	491.65000000000003	1248.9
2023-06-28 14:05:22	0	270.0	1058.7	491.65000000000003	1248.9
2023-06-28 14:05:22	0	270.0	1058.7	491.65000000000003	1250.6
2023-06-28 14:05:22	0	270.0	1059.1	491.65000000000003	1250.2
2023-06-28 14:05:22	0	270.0	1097.7	491.65000000000003	1250.2
2023-06-28 14:05:22	0	270.0	1097.7	492.94	1275.3
2023-06-28 14:05:22	0	270.0	1095.2	493.48	1275.3
2023-06-28 14:05:22	0	270.0	1095.2	493.48	1276.9
2023-06-28 14:05:22	0	270.0	1101.3	493.60999999999996	1272.0
2023-06-28 14:05:22	0	270.0	1098.3	493.60999999999996	1272.0
2023-06-28 14:05:22	0	270.0	1098.3	493.71999999999997	1271.4
2023-06-28 14:05:23	0	270.0	1099.0	493.79	1275.6
2023-06-28 14:05:23	0	270.0	1102.5	493.79	1275.6
2023-06-28 14:05:23	0	270.0	1102.5	493.83	1273.3
2023-06-28 14:05:23	0	270.0	1098.6000000000001	493.87	1273.3
2023-06-28 14:05:23	0	270.0	1100.0	493.87	1273.4
2023-06-28 14:05:23	0	270.0	1100.0	493.89000000000004	1275.6
2023-06-28 14:05:23	0	270.0	1098.9	493.91999999999996	1275.6
2023-06-28 14:05:23	0	270.0	1098.9	493.91999999999996	1272.8999999999999
2023-06-28 14:05:23	0	270.0	1098.0	493.93	1276.6
2023-06-28 14:05:23	0	270.0	1100.9	493.94	1276.6
2023-06-28 14:05:24	0	270.0	1100.9	493.94	1273.3
2023-06-28 14:05:24	0	270.0	1097.3000000000002	493.95	1273.5
2023-06-28 14:05:24	0	270.0	1096.7	493.95	1273.5
2023-06-28 14:05:24	0	270.0	1096.7	493.96000000000004	1273.4
2023-06-28 14:05:24	0	270.0	1097.4	493.96000000000004	1273.4
2023-06-28 14:05:24	0	270.0	1095.1000000000001	493.96000000000004	1273.8
2023-06-28 14:05:24	0	270.0	1095.1000000000001	493.96000000000004	1273.8
2023-06-28 14:05:24	0	270.0	1101.8000000000002	493.96000000000004	1273.8
2023-06-28 14:05:24	0	270.0	1101.8000000000002	493.96000000000004	1274.5
2023-06-28 14:05:24	0	270.0	1102.6999999999998	493.96000000000004	1272.8
2023-06-28 14:05:25	0	270.0	1098.1	493.96000000000004	1272.8
2023-06-28 14:05:25	0	270.0	1098.1	493.95	1275.8
2023-06-28 14:05:25	0	270.0	1096.3	493.95	1275.8
2023-06-28 14:05:25	0	270.0	1100.2	493.95	1275.8
2023-06-28 14:05:25	0	270.0	1100.2	493.91999999999996	1275.5
2023-06-28 14:05:25	0	270.0	1097.6000000000001	493.91999999999996	1275.5
2023-06-28 14:05:25	0	270.0	1097.6000000000001	493.93	1277.8
2023-06-28 14:05:25	0	270.0	1103.1000000000001	493.91999999999996	1274.2
2023-06-28 14:05:25	0	270.0	1099.6000000000001	493.91999999999996	1274.2
2023-06-28 14:05:25	0	270.0	1099.6000000000001	493.90999999999997	1276.6
2023-06-28 14:05:26	0	270.0	1097.0	493.9	1276.6
